filing_uuid,filing_year,filing_period,filing_type,registrant_name,client_name,client_desc,income,shell_score,sig_sovereign_client,sig_established_govt,sig_esoteric_terms,sig_self_styled_title,sig_posted_by_llc_slashes,sig_global_pbc_naming,url
314bd562-447d-43a8-9fe8-450d061090ff,2024,second_quarter,Q2,PATTERSON REAL BIRD & RASMUSSEN LLP,TULE RIVER TRIBE,Sovereign Indian Tribe,46116.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/314bd562-447d-43a8-9fe8-450d061090ff/?format=json
3b89db01-3a5c-4d2a-a34f-4e392e793836,2022,third_quarter,Q3,PATTERSON REAL BIRD & RASMUSSEN LLP,STANDING ROCK SIOUX TRIBE,Sovereign Indian Tribe,41043.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/3b89db01-3a5c-4d2a-a34f-4e392e793836/?format=json
db86fe99-d339-47f5-b6ba-d02e4efa52a4,2022,third_quarter,Q3,"TIM YEHL, LLC",HART HEALTH STRATEGIES,Federal Affairs,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/db86fe99-d339-47f5-b6ba-d02e4efa52a4/?format=json
e34b69c7-2649-4fcb-a575-a021f3565f7d,2024,second_quarter,Q2,"TIM YEHL, LLC",HART HEALTH STRATEGIES,Federal Affairs,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/e34b69c7-2649-4fcb-a575-a021f3565f7d/?format=json
37e80d43-3cb4-4708-be27-7d076573adfd,2023,first_quarter,Q1,"TIM YEHL, LLC",HART HEALTH STRATEGIES,Federal Affairs,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/37e80d43-3cb4-4708-be27-7d076573adfd/?format=json
c99368d5-29bc-4336-98dd-3129a151980c,2026,first_quarter,Q1,KING & SPALDING LLP,SWARTHMORE COLLEGE,College,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/c99368d5-29bc-4336-98dd-3129a151980c/?format=json
eeb3ec12-c693-453f-9c80-5265b6bb90b5,2023,third_quarter,Q3,"TIM YEHL, LLC",HART HEALTH STRATEGIES,Federal Affairs,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/eeb3ec12-c693-453f-9c80-5265b6bb90b5/?format=json
9eaa979e-01a0-49e3-98a0-256c9ffd385d,2023,second_quarter,Q2,"TIM YEHL, LLC",HART HEALTH STRATEGIES,Federal Affairs,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/9eaa979e-01a0-49e3-98a0-256c9ffd385d/?format=json
8337348b-ee77-42bd-a6f3-9e29abc6c154,2026,first_quarter,Q1,KING & SPALDING LLP,"POINTCLICKCARE TECHNOLOGIES, INC.",Healthcare software provider,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/8337348b-ee77-42bd-a6f3-9e29abc6c154/?format=json
757a3cf8-ef5c-430e-be5f-f52ba4ca56b8,2025,second_quarter,Q2,KING & SPALDING LLP,"MUELLER WATER PRODUCTS, INC.",Manufacturer and distributor of water infrastructure products,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/757a3cf8-ef5c-430e-be5f-f52ba4ca56b8/?format=json
d01d6b02-8c7d-484b-a8e4-2cb87fc4efbf,2024,fourth_quarter,Q4,"TIM YEHL, LLC",HART HEALTH STRATEGIES,Federal Affairs,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/d01d6b02-8c7d-484b-a8e4-2cb87fc4efbf/?format=json
53109db2-2902-43d1-bf0f-d6ad5f6b8ef4,2025,second_quarter,2T,KING & SPALDING LLP,"BECTON, DICKINSON AND COMPANY",Medical technology company,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/53109db2-2902-43d1-bf0f-d6ad5f6b8ef4/?format=json
e0e297cb-ea2b-4ec1-aa00-48c9c06b47dc,2026,first_quarter,Q1,KING & SPALDING LLP,KIDNEY TRANSPLANT COLLABORATIVE,Kidney transplant collaborative,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/e0e297cb-ea2b-4ec1-aa00-48c9c06b47dc/?format=json
be99f089-e5ee-4e7b-b1e3-4e3696ee8a5f,2025,second_quarter,Q2,"TIM YEHL, LLC",HART HEALTH STRATEGIES,Federal Affairs,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/be99f089-e5ee-4e7b-b1e3-4e3696ee8a5f/?format=json
7d2546cd-6b1a-450d-a306-3b6ca7057c74,2025,third_quarter,Q3,KING & SPALDING LLP,LIFEGIFT,Nonprofit Organ Procurement Organization,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/7d2546cd-6b1a-450d-a306-3b6ca7057c74/?format=json
047e00b9-219c-4e54-93fa-18a9370bdd05,2025,fourth_quarter,Q4,KING & SPALDING LLP,MULTICARE HEALTH SYSTEM,Health care provider,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/047e00b9-219c-4e54-93fa-18a9370bdd05/?format=json
1a01e4c6-afe3-42b9-bc22-4fdbd08ff4d9,2022,second_quarter,Q2,"TIM YEHL, LLC",HART HEALTH STRATEGIES,Federal Affairs,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/1a01e4c6-afe3-42b9-bc22-4fdbd08ff4d9/?format=json
c34a94b6-ca80-4188-99b3-7ac5a7f6fef0,2026,first_quarter,Q1,KING & SPALDING LLP,MULTICARE HEALTH SYSTEM,Health care provider,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/c34a94b6-ca80-4188-99b3-7ac5a7f6fef0/?format=json
ff083999-c0de-4520-8644-0097d107e1f6,2024,third_quarter,Q3,"TIM YEHL, LLC",HART HEALTH STRATEGIES,Federal Affairs,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/ff083999-c0de-4520-8644-0097d107e1f6/?format=json
7c2a1e24-fb2f-4262-a59b-0718784bce68,2026,first_quarter,Q1,KING & SPALDING LLP,OKLO INC.,Advanced nuclear energy developer,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/7c2a1e24-fb2f-4262-a59b-0718784bce68/?format=json
074f93b7-5c7b-4ca9-899e-3434915ea586,2026,first_quarter,1T,MAVEN ADVOCACY PARTNERS LLC,"THE PRIVATE SUITE LAX, LLC",Private airport lounges,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/074f93b7-5c7b-4ca9-899e-3434915ea586/?format=json
e99b2d14-04a9-4ce5-8974-689fd1d88ee0,2023,fourth_quarter,Q4,"TIM YEHL, LLC",HART HEALTH STRATEGIES,Federal Affairs,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/e99b2d14-04a9-4ce5-8974-689fd1d88ee0/?format=json
2aeeaa72-ce46-45da-ad34-a128f2c37b2f,2025,first_quarter,Q1,KING & SPALDING LLP,"KANEKA PHARMA AMERICA, LLC",Distributor of life science systems,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/2aeeaa72-ce46-45da-ad34-a128f2c37b2f/?format=json
d08034b9-93a3-4b17-851f-ef75825955ea,2022,fourth_quarter,Q4,"TIM YEHL, LLC",HART HEALTH STRATEGIES,Federal Affairs,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/d08034b9-93a3-4b17-851f-ef75825955ea/?format=json
18100e65-91ab-4837-8eae-12ef78b392a5,2025,fourth_quarter,4T,KING & SPALDING LLP,"KANEKA PHARMA AMERICA, LLC",Distributor of life science systems,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/18100e65-91ab-4837-8eae-12ef78b392a5/?format=json
e0210890-cbbd-47ff-9ef7-7ed4d1e240cc,2025,first_quarter,Q1,"TIM YEHL, LLC",HART HEALTH STRATEGIES,Federal Affairs,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/e0210890-cbbd-47ff-9ef7-7ed4d1e240cc/?format=json
581e2f63-5b64-47c7-90a9-ead9f49998be,2026,first_quarter,Q1,KING & SPALDING LLP,MEDICARE ACCESS TO SKIN SUBSTITUTES COALITION (MASS COALITION) (INFORMAL),Coalition (informal),40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/581e2f63-5b64-47c7-90a9-ead9f49998be/?format=json
9836bed6-6881-4c40-8ebe-e41cbb15431e,2026,first_quarter,Q1,MAVEN ADVOCACY PARTNERS LLC,CONVERGE MEDICAL TECHNOLOGY,Digital and mechanical medical technologies,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/9836bed6-6881-4c40-8ebe-e41cbb15431e/?format=json
c07da2c0-f66f-4216-9f7f-7a05baea4145,2025,second_quarter,Q2,KING & SPALDING LLP,LIFEGIFT,Nonprofit Organ Procurement Organization,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/c07da2c0-f66f-4216-9f7f-7a05baea4145/?format=json
a610285b-e1fd-4c5b-a009-cc5efd2e9c8b,2026,first_quarter,Q1,KING & SPALDING LLP,BETHUNE-COOKMAN UNIVERSITY,Advocating for the growth and advance of the university.,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/a610285b-e1fd-4c5b-a009-cc5efd2e9c8b/?format=json
b56b75fd-b84e-4dee-8095-2a8902cb6594,2025,fourth_quarter,Q4,"TIM YEHL, LLC",HART HEALTH STRATEGIES,Federal Affairs,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/b56b75fd-b84e-4dee-8095-2a8902cb6594/?format=json
784b9467-0fce-48cf-998f-28cb3f062f3f,2025,third_quarter,Q3,"TIM YEHL, LLC",HART HEALTH STRATEGIES,Federal Affairs,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/784b9467-0fce-48cf-998f-28cb3f062f3f/?format=json
440b1131-db1d-4d3c-b8e8-83107c38aa4b,2024,first_quarter,Q1,"TIM YEHL, LLC",HART HEALTH STRATEGIES,Federal Affairs,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/440b1131-db1d-4d3c-b8e8-83107c38aa4b/?format=json
5e1f3632-df6e-4257-b980-ef3a679c6b76,2024,second_quarter,Q2,KING & SPALDING LLP,BARNETT SOUTHERN CORPORATION,General construction company. Providing superior utilities and site development services.,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/5e1f3632-df6e-4257-b980-ef3a679c6b76/?format=json
28606681-d5dc-4bb9-b49a-532853e11d83,2022,first_quarter,Q1,"TIM YEHL, LLC",HART HEALTH STRATEGIES,Federal Affairs,40000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/28606681-d5dc-4bb9-b49a-532853e11d83/?format=json
316a6519-1409-4738-813f-e26f259b2ffa,2025,fourth_quarter,Q4,CHRIS KATOPIS,AMERICAN BAR ASSOCIATION,National professional society representing the legal profession.,34875.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/316a6519-1409-4738-813f-e26f259b2ffa/?format=json
2932a4f3-a232-4092-9beb-395b4cc5ba6a,2026,first_quarter,Q1,CHRIS KATOPIS,AMERICAN BAR ASSOCIATION,National professional society representing the legal profession.,34875.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/2932a4f3-a232-4092-9beb-395b4cc5ba6a/?format=json
7a150dee-8ff9-4801-94f8-2db74b204191,2024,first_quarter,Q1,CHRIS KATOPIS,AMERICAN BAR ASSOCIATION,National professional society representing the legal profession.,34875.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/7a150dee-8ff9-4801-94f8-2db74b204191/?format=json
d515d1eb-9f57-48d4-8077-dbc021fc4ddd,2023,first_quarter,Q1,CHRIS KATOPIS,AMERICAN BAR ASSOCIATION,National professional society representing the legal profession.,34875.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/d515d1eb-9f57-48d4-8077-dbc021fc4ddd/?format=json
6956207f-10dd-4355-9d93-49e95418b820,2025,second_quarter,Q2,CHRIS KATOPIS,AMERICAN BAR ASSOCIATION,National professional society representing the legal profession.,34875.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/6956207f-10dd-4355-9d93-49e95418b820/?format=json
d1a3e167-da33-499c-868d-39a667483b60,2025,first_quarter,Q1,CHRIS KATOPIS,AMERICAN BAR ASSOCIATION,National professional society representing the legal profession.,34875.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/d1a3e167-da33-499c-868d-39a667483b60/?format=json
71f0ceff-4480-4cb7-8502-bab4991eb0a7,2024,second_quarter,Q2,CHRIS KATOPIS,AMERICAN BAR ASSOCIATION,National professional society representing the legal profession.,34875.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/71f0ceff-4480-4cb7-8502-bab4991eb0a7/?format=json
b3557c0d-fcaa-4f34-91ef-d257aabb5e8a,2023,second_quarter,Q2,CHRIS KATOPIS,AMERICAN BAR ASSOCIATION,National professional society representing the legal profession.,34875.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/b3557c0d-fcaa-4f34-91ef-d257aabb5e8a/?format=json
eaa1c37e-5622-429b-b240-1d4e9e39faad,2024,fourth_quarter,Q4,CHRIS KATOPIS,AMERICAN BAR ASSOCIATION,National professional society representing the legal profession.,34125.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/eaa1c37e-5622-429b-b240-1d4e9e39faad/?format=json
265a57e3-a5c4-4e1d-8a4c-ace65bda75f4,2024,third_quarter,Q3,CHRIS KATOPIS,AMERICAN BAR ASSOCIATION,National professional society representing the legal profession.,34124.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/265a57e3-a5c4-4e1d-8a4c-ace65bda75f4/?format=json
993dcdda-fd68-40ac-beec-621b46faf96c,2022,second_quarter,Q2,CHRIS KATOPIS,AMERICAN BAR ASSOCIATION,National professional society representing the legal profession.,34000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/993dcdda-fd68-40ac-beec-621b46faf96c/?format=json
7b96ef59-a5f0-4c78-84c4-28e0a56f40c3,2023,third_quarter,Q3,CHRIS KATOPIS,AMERICAN BAR ASSOCIATION,National professional society representing the legal profession.,33875.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/7b96ef59-a5f0-4c78-84c4-28e0a56f40c3/?format=json
7166323f-7b07-4315-8959-db09c2a13534,2023,fourth_quarter,Q4,CHRIS KATOPIS,AMERICAN BAR ASSOCIATION,National professional society representing the legal profession.,33875.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/7166323f-7b07-4315-8959-db09c2a13534/?format=json
3a995d31-d5e5-49bf-8e5e-8767a39be7fe,2025,third_quarter,Q3,CHRIS KATOPIS,AMERICAN BAR ASSOCIATION,National professional society representing the legal profession.,33750.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/3a995d31-d5e5-49bf-8e5e-8767a39be7fe/?format=json
07990718-344d-4271-86a7-dc2f0cbc994b,2024,fourth_quarter,Q4,PATTERSON REAL BIRD & RASMUSSEN LLP,TULE RIVER TRIBE,Sovereign Indian Tribe,33495.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/07990718-344d-4271-86a7-dc2f0cbc994b/?format=json
bc2fd5c9-e044-438c-9a2f-2f4f9c6f2d38,2022,fourth_quarter,Q4,CHRIS KATOPIS,AMERICAN BAR ASSOCIATION,National professional society representing the legal profession.,33250.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/bc2fd5c9-e044-438c-9a2f-2f4f9c6f2d38/?format=json
81e0328d-f88f-4a9e-974c-f180c6729e55,2022,third_quarter,Q3,CHRIS KATOPIS,AMERICAN BAR ASSOCIATION,National professional society representing the legal profession.,33250.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/81e0328d-f88f-4a9e-974c-f180c6729e55/?format=json
53d5debc-b789-4374-9dcc-e8e0f4cc7167,2023,first_quarter,Q1Y,"THE ROSS GROUP, LLC",THE HEALTHCARE LEADERSHIP COUNCIL,"improving the affordability, innovation and quality of health care",33000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/53d5debc-b789-4374-9dcc-e8e0f4cc7167/?format=json
bef8606e-d5f7-42a5-ac90-3cc7d5e5922f,2022,second_quarter,Q2Y,"THE ROSS GROUP, LLC",THE HEALTHCARE LEADERSHIP COUNCIL,"improving the affordability, innovation and quality of health care",33000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/bef8606e-d5f7-42a5-ac90-3cc7d5e5922f/?format=json
9a62643a-ed51-49f4-87e2-0d05ef070681,2022,third_quarter,Q3Y,"THE ROSS GROUP, LLC",THE HEALTHCARE LEADERSHIP COUNCIL,"improving the affordability, innovation and quality of health care",33000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/9a62643a-ed51-49f4-87e2-0d05ef070681/?format=json
4084de2a-d3ce-49f6-b1ae-c6592018fdf4,2022,fourth_quarter,Q4Y,"THE ROSS GROUP, LLC",THE HEALTHCARE LEADERSHIP COUNCIL,"improving the affordability, innovation and quality of health care",33000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/4084de2a-d3ce-49f6-b1ae-c6592018fdf4/?format=json
d65b22a2-2bf1-46ea-8f17-2c70061bc648,2022,first_quarter,Q1Y,"THE ROSS GROUP, LLC",THE HEALTHCARE LEADERSHIP COUNCIL,"improving the affordability, innovation and quality of health care",33000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/d65b22a2-2bf1-46ea-8f17-2c70061bc648/?format=json
46578c88-19a5-4326-ac39-9162ca82a3cb,2022,first_quarter,Q1,CHRIS KATOPIS,AMERICAN BAR ASSOCIATION,National professional society representing the legal profession.,33000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/46578c88-19a5-4326-ac39-9162ca82a3cb/?format=json
1cd3f9e5-61c5-49d3-8bac-3cdfa6022165,2022,fourth_quarter,Q4,PATTERSON REAL BIRD & RASMUSSEN LLP,STANDING ROCK SIOUX TRIBE,Sovereign Indian Tribe,32472.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/1cd3f9e5-61c5-49d3-8bac-3cdfa6022165/?format=json
b6e3a19a-ebda-4ff1-b428-c200575547c3,2024,first_quarter,Q1,KING & SPALDING LLP,"ATARA BIOTHERAPEUTICS, INC.",Biotechnology company,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/b6e3a19a-ebda-4ff1-b428-c200575547c3/?format=json
7badd479-dc6b-4f0f-a8fb-a75a8e465fef,2024,first_quarter,Q1,KING & SPALDING LLP,"ST. PETERSBURG COLLEGE FOUNDATION, INC.",Academia,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/7badd479-dc6b-4f0f-a8fb-a75a8e465fef/?format=json
33214166-ab0e-471f-91f5-4bf070d19cc7,2025,first_quarter,Q1,KING & SPALDING LLP,"GENENTECH, INC.",Biotechnology company,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/33214166-ab0e-471f-91f5-4bf070d19cc7/?format=json
b194ba38-2340-4697-bac5-669c600050d9,2025,third_quarter,Q3,KING & SPALDING LLP,ADVENTIST HEALTHCARE,Healthcare facilities,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/b194ba38-2340-4697-bac5-669c600050d9/?format=json
e296213b-d473-44e3-9f9f-aae99a6ce9b7,2024,fourth_quarter,Q4,KING & SPALDING LLP,"PHOTOCURE, INC.",Specialty pharmaceutical company.,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/e296213b-d473-44e3-9f9f-aae99a6ce9b7/?format=json
110d0c3f-857b-46fe-a0d6-c1c65d995763,2025,first_quarter,Q1,"CAPGOV, LLC",CITY OF OREM UTAH,Municipality/City/Public Government,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/110d0c3f-857b-46fe-a0d6-c1c65d995763/?format=json
dd97e6be-9dc3-48d1-ac21-954d4860b9ad,2022,third_quarter,Q3,FRANKLIN CREEK CONSULTING,THE MOHEGAN TRIBE,Sovereign Indian Government,30000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/dd97e6be-9dc3-48d1-ac21-954d4860b9ad/?format=json
750b03f0-9788-4b15-9227-6c7a67fcfb64,2024,third_quarter,Q3,"CAPGOV, LLC",CITY OF OREM UTAH,Municipality/City/Public Government,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/750b03f0-9788-4b15-9227-6c7a67fcfb64/?format=json
80341977-ba41-4fcb-b033-c8091590d4e1,2022,first_quarter,Q1,"EJK, LLC",AMERICANS FOR TRANSPARENCY AND ACCOUNTABILITY,"advance American interests, defend American sovereignty, and strengthen American security.",30000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/80341977-ba41-4fcb-b033-c8091590d4e1/?format=json
bb89666b-27df-448e-94b2-2d9670e56fa7,2025,first_quarter,Q1,KING & SPALDING LLP,"ST. PETERSBURG COLLEGE FOUNDATION, INC.",Academia,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/bb89666b-27df-448e-94b2-2d9670e56fa7/?format=json
4f3077ce-0d5d-4ded-9849-a39abfe18749,2024,third_quarter,Q3,KING & SPALDING LLP,"ST. PETERSBURG COLLEGE FOUNDATION, INC.",Academia,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/4f3077ce-0d5d-4ded-9849-a39abfe18749/?format=json
ca0eb03a-cd7d-437d-be45-8abe806f4cdf,2026,first_quarter,Q1,RIDGE POLICY GROUP,OCUGEN INC.,Biotech company,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/ca0eb03a-cd7d-437d-be45-8abe806f4cdf/?format=json
cba3b471-c828-4252-95c5-83dadd254d8b,2022,fourth_quarter,Q4,"EJK, LLC",AMERICANS FOR TRANSPARENCY AND ACCOUNTABILITY,"advance American interests, defend American sovereignty, and strengthen American security.",30000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/cba3b471-c828-4252-95c5-83dadd254d8b/?format=json
a8d5f1c5-298a-498f-a36a-bc6e89bc2141,2025,first_quarter,Q1,KING & SPALDING LLP,MULTICARE HEALTH SYSTEM,Health care provider,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/a8d5f1c5-298a-498f-a36a-bc6e89bc2141/?format=json
123d7c76-05ef-40c0-a720-4a2115077bd8,2024,second_quarter,Q2,KING & SPALDING LLP,MULTICARE HEALTH SYSTEM,Health care provider,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/123d7c76-05ef-40c0-a720-4a2115077bd8/?format=json
c65506dc-10ed-4e76-bfa1-e1f747df79cd,2023,second_quarter,Q2,FRANKLIN CREEK CONSULTING,THE MOHEGAN TRIBE,Sovereign Indian Government,30000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/c65506dc-10ed-4e76-bfa1-e1f747df79cd/?format=json
b65fde17-f4b2-4176-a81d-fbccfb646e1d,2024,second_quarter,Q2,KING & SPALDING LLP,"PHOTOCURE, INC.",Specialty pharmaceutical company.,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/b65fde17-f4b2-4176-a81d-fbccfb646e1d/?format=json
ea3ca383-9e0e-43bf-b23d-719f9278bbab,2023,fourth_quarter,Q4,FRANKLIN CREEK CONSULTING,THE MOHEGAN TRIBE,Sovereign Indian Government,30000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/ea3ca383-9e0e-43bf-b23d-719f9278bbab/?format=json
dee94eb3-bf70-44eb-b3f5-86a8ba7c8b25,2025,third_quarter,Q3,FRANKLIN CREEK CONSULTING,THE MOHEGAN TRIBE,Sovereign Indian Government,30000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/dee94eb3-bf70-44eb-b3f5-86a8ba7c8b25/?format=json
f5dedede-cc35-439d-91fe-231af297ef1c,2024,fourth_quarter,Q4,KING & SPALDING LLP,"ST. PETERSBURG COLLEGE FOUNDATION, INC.",Academia,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/f5dedede-cc35-439d-91fe-231af297ef1c/?format=json
abcc7ee1-14cc-4af3-8b70-dd597515658b,2025,third_quarter,Q3,"CAPGOV, LLC",CITY OF OREM UTAH,Municipality/City/Public Government,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/abcc7ee1-14cc-4af3-8b70-dd597515658b/?format=json
09377c47-3394-4f08-9e39-e53402d5c5d4,2024,fourth_quarter,Q4,"CAPGOV, LLC",CITY OF OREM UTAH,Municipality/City/Public Government,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/09377c47-3394-4f08-9e39-e53402d5c5d4/?format=json
616708c3-1621-46f5-922b-7960f7a5f83b,2024,fourth_quarter,Q4,FRANKLIN CREEK CONSULTING,THE MOHEGAN TRIBE,Sovereign Indian Government,30000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/616708c3-1621-46f5-922b-7960f7a5f83b/?format=json
c3e3f1b9-d0c1-446e-aa5d-8ff977aeddc3,2025,third_quarter,Q3,KING & SPALDING LLP,MOLECULIGHT CORPORATION,Wound Care Solutions. Maker-MolecuLight i:X handheld wound imaging device for clinicians.,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/c3e3f1b9-d0c1-446e-aa5d-8ff977aeddc3/?format=json
a033f1d0-35cf-4058-bb2c-ce646d0d71ec,2022,third_quarter,Q3,"EJK, LLC",AMERICANS FOR TRANSPARENCY AND ACCOUNTABILITY,"advance American interests, defend American sovereignty, and strengthen American security.",30000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/a033f1d0-35cf-4058-bb2c-ce646d0d71ec/?format=json
24802c86-a1b7-47c8-890b-10aea746eca2,2025,second_quarter,Q2,KING & SPALDING LLP,MULTICARE HEALTH SYSTEM,Health care provider,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/24802c86-a1b7-47c8-890b-10aea746eca2/?format=json
e4d44371-18e9-4721-9e77-23b5b57b7654,2024,first_quarter,Q1,FRANKLIN CREEK CONSULTING,THE MOHEGAN TRIBE,Sovereign Indian Government,30000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/e4d44371-18e9-4721-9e77-23b5b57b7654/?format=json
2134173f-0ce7-47ff-962e-20af3eda059f,2023,second_quarter,Q2,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",HABERMATOLEL POMO OF UPPER LAKE TRIBE,Native sovereign nation,30000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/2134173f-0ce7-47ff-962e-20af3eda059f/?format=json
0ad80f91-101e-4fff-b422-439a256018f3,2024,second_quarter,Q2,KING & SPALDING LLP,"ATARA BIOTHERAPEUTICS, INC.",Biotechnology company,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/0ad80f91-101e-4fff-b422-439a256018f3/?format=json
5c36775f-fdfa-48b9-a5ab-1745e8646685,2024,first_quarter,Q1,KING & SPALDING LLP,"KANEKA PHARMA AMERICA, LLC",Distributor of life science systems,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/5c36775f-fdfa-48b9-a5ab-1745e8646685/?format=json
